Codes,Picture,Family,Gruppo Prodotto,Product Name,Description EN,Description IT,Description ES,Description DE,Description FR,Description PT,EAN,Launch Date,"BOM without labor cost 
(lotti da 500 pz)",Purchases shipp. and cust.,"Labour Cost 
(24 €/h)",Production Cost,% Annual Fail rate,1 year backend cost,% Markup,Radice,1-PHASE,3-PHASE,TYPE 1,TYPE 2,CABLE 5 m,CABLE 7 m,SOCKET,ISO 15-118,LCD screen,RFID,RCBO (P),POP + SPD,MID,SCHUKO ,Status
UT05IT64TMPI5S,,AC Chargers,Urban Pro,Urban Pro T,"Urban Pro T three-phase 64 A, 2 × 22 kW, 5 m coiled Type 2 cable, 7'' colour display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections, integrated shunt trip coil, MID meter, AISI 304 stainless steel.","Urban Pro T Trifase 64 A, 2X22 kW, cavo spiralato 5 m tipo 2, display 7"" a colori, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem 4G USB, doppio lettore RFID, protezioni magnetotermiche differenziali, bobina di sgancio integrata, misuratore MID, inox AISI304","Urban Pro T trifásica 64 A, 2x22 kW, cable espiral 5 m tipo 2 con soporte para conector, pantalla LCD 7'', ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, doble lector RFID, protecciones magnetotérmicas diferenciales, contador MID, acero inoxidable AISI304","Urban Pro T dreiphasig 64 A, 2 × 22 kW, spiralförmiges Typ-2-Kabel 5 m, 7""-Farbdisplay, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet und USB-4G-Modem-Kompatibilität, doppelter RFID-Leser, integrierte RCBO-Schutzvorrichtungen, integrierte Auslösespule, MID-Zähler, Edelstahl AISI 304.","Urban Pro T triphasé 64 A, 2 × 22 kW, câble spiralé Type 2 de 5 m, écran couleur 7"", ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet et compatibilité avec modem USB 4G, double lecteur RFID, protections RCBO intégrées, compteur MID, acier inoxydable AISI 304.","Urban Pro T trifásico 64 A, 2x22 kW, cabo espiralado de 5 m tipo 2, ecrã a cores de 7"", ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilidade com modem USB 4G, leitor RFID duplo, proteções magnetotérmicas diferenciais, contador MID, aço inoxidável AISI 304",,March 2026,"€ 1.180,80","€ 8,52","€ 107,02","€ 1.296,33","2,5%","€ 6,00","34,0%",Italy,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Active
UT05IT64TCRI5S,,AC Chargers,Urban Pro,Urban Pro T,"Urban Pro T three-phase 64 A, 2 × 22 kW, 5 m coiled Type 2 cable, 7'' colour display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections and permanent and transient overvoltage protection, integrated shunt trip coil, AISI 304 stainless steel.","Urban Pro T Trifase 64 A, 2X22 kW, cavo spiralato 5 m tipo 2, display 7"" a colori, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem 4G USB, doppio lettore RFID, protezioni magnetotermiche differenziali e di sovratensione permanente e transitoria, bobina di sgancio integrata, inox AISI304","Urban Pro T trifásica 64 A, 2x22 kW, cable espiral 5 m tipo 2 con soporte para conector, pantalla LCD 7'', ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, doble lector RFID, protecciones magnetotérmicas diferenciales y contra sobretensión permanente y transitoria, acero inoxidable AISI304","Urban Pro T dreiphasig 64 A, 2 × 22 kW, spiralförmiges Typ-2-Kabel 5 m, 7""-Farbdisplay, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet und USB-4G-Modem-Kompatibilität, doppelter RFID-Leser, integrierte RCBO-Schutzvorrichtungen sowie Schutz gegen permanente und transiente Überspannungen, integrierte Auslösespule, Edelstahl AISI 304.","Urban Pro T triphasé 64 A, 2 × 22 kW, câble spiralé Type 2 de 5 m, écran couleur 7"", ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet et compatibilité avec modem USB 4G, double lecteur RFID, protections RCBO intégrées ainsi que protection contre les surtensions permanentes et transitoires, acier inoxydable AISI 304.","Urban Pro T trifásico 64 A, 2x22 kW, cabo espiralado de 5 m tipo 2, ecrã a cores de 7"", ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilidade com modem USB 4G, leitor RFID duplo, proteções magnetotérmicas diferenciais e contra sobretensão permanente e transitória, aço inoxidável AISI 304",,March 2026,"€ 1.102,06","€ 8,52","€ 100,72","€ 1.211,29","2,5%","€ 6,00","34,0%",Italy,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Active
UT05IT64TMRI5S,,AC Chargers,Urban Pro,Urban Pro T,"Urban Pro T three-phase 64 A, 2 × 22 kW, 5 m coiled Type 2 cable, 7'' colour display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections and permanent and transient overvoltage protection, integrated shunt trip coil, MID meter, AISI 304 stainless steel.","Urban Pro T Trifase 64 A, 2X22 kW, cavo spiralato 5 m tipo 2, display 7"" a colori, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem 4G USB, doppio lettore RFID, protezioni magnetotermiche differenziali e di sovratensione permanente e transitoria, bobina di sgancio integrata, misuratore MID, inox AISI304","Urban Pro T trifásica 64 A, 2x22 kW, cable espiral 5 m tipo 2 con soporte para conector, pantalla LCD 7'', ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, doble lector RFID, protecciones magnetotérmicas diferenciales y contra sobretensión permanente y transitoria, contador MID, acero inoxidable AISI304","Urban Pro T dreiphasig 64 A, 2 × 22 kW, spiralförmiges Typ-2-Kabel 5 m, 7""-Farbdisplay, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet und USB-4G-Modem-Kompatibilität, doppelter RFID-Leser, integrierte RCBO-Schutzvorrichtungen sowie Schutz gegen permanente und transiente Überspannungen, integrierte Auslösespule, MID-Zähler, Edelstahl AISI 304.","Urban Pro T triphasé 64 A, 2 × 22 kW, câble spiralé Type 2 de 5 m, écran couleur 7"", ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet et compatibilité avec modem USB 4G, double lecteur RFID, protections RCBO intégrées ainsi que protection contre les surtensions permanentes et transitoires, compteur MID, acier inoxydable AISI 304.","Urban Pro T trifásico 64 A, 2x22 kW, cabo espiralado de 5 m tipo 2, ecrã a cores de 7"", ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilidade com modem USB 4G, leitor RFID duplo, proteções magnetotérmicas diferenciais e contra sobretensão permanente e transitória, contador MID, aço inoxidável AISI 304",,March 2026,"€ 1.198,92","€ 8,52","€ 107,02","€ 1.314,45","2,5%","€ 6,00","34,0%",Italy,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Active
US05IT64TCPI,,AC Chargers,Urban Pro,Urban Pro S,"Urban Pro S three-phase 64 A, 2 × 22 kW, Type 2 socket, 7'' colour display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections, integrated shunt trip coil, AISI 304 stainless steel.","Urban Pro S Trifase 64 A, 2X22 kW, socket tipo 2, display 7"" a colori, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem 4G USB, doppio lettore RFID, protezioni magnetotermiche differenziali, bobina di sgancio integrata, inox AISI304","Urban Pro S trifásica 64 A, 2x22 kW, toma tipo 2, pantalla LCD 7'', ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, doble lector RFID, protecciones magnetotérmicas diferenciales, acero inoxidable AISI304","Urban Pro S dreiphasig 64 A, 2 × 22 kW, Typ-2-Steckdose, 7""-Farbdisplay, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet und USB-4G-Modem-Kompatibilität, doppelter RFID-Leser, integrierte RCBO-Schutzvorrichtungen, integrierte Auslösespule, Edelstahl AISI 304.","Urban Pro S triphasé 64 A, 2 × 22 kW, prise Type 2, écran couleur 7"", ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet et compatibilité avec modem USB 4G, double lecteur RFID, protections RCBO intégrées, acier inoxydable AISI 304.","Urban Pro S trifásico 64 A, 2x22 kW, tomada tipo 2, ecrã a cores de 7"", ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilidade com modem USB 4G, leitor RFID duplo, proteções magnetotérmicas diferenciais, aço inoxidável AISI 304",,March 2026,"€ 980,86","€ 8,12","€ 107,02","€ 1.095,99","2,5%","€ 6,00","34,0%",Italy,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Active
US05IT64TMPI,,AC Chargers,Urban Pro,Urban Pro S,"Urban Pro S three-phase 64 A, 2 × 22 kW, Type 2 socket, 7'' colour display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections, shunt trip coil, MID meter, AISI 304 stainless steel.","Urban Pro S Trifase 64 A, 2X22 kW, socket tipo 2, display 7"" a colori, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem 4G USB, doppio lettore RFID, protezioni magnetotermiche differenziali, bobina di sgancio, misuratore MID, inox AISI304","Urban Pro S trifásica 64 A, 2x22 kW, toma tipo 2, pantalla LCD 7'', ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, doble lector RFID, protecciones magnetotérmicas diferenciales,  contador MID, acero inoxidable AISI304","Urban Pro S dreiphasig 64 A, 2 × 22 kW, Typ-2-Steckdose, 7""-Farbdisplay, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet und USB-4G-Modem-Kompatibilität, doppelter RFID-Leser, integrierte RCBO-Schutzvorrichtungen, Auslösespule, MID-Zähler, Edelstahl AISI 304.","Urban Pro S triphasé 64 A, 2 × 22 kW, prise Type 2, écran couleur 7"", ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet et compatibilité avec modem USB 4G, double lecteur RFID, protections RCBO intégrées, bobine de déclenchement, compteur MID, acier inoxydable AISI 304.","Urban Pro S trifásico 64 A, 2x22 kW, tomada tipo 2, ecrã a cores de 7"", ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilidade com modem USB 4G, leitor RFID duplo, proteções magnetotérmicas diferenciais,  contador MID, aço inoxidável AISI 304",,March 2026,"€ 1.077,72","€ 8,12","€ 113,31","€ 1.199,14","2,5%","€ 6,00","34,0%",Italy,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Active
US05IT64TCRI,,AC Chargers,Urban Pro,Urban Pro S,"Urban Pro S three-phase 64 A, 2 × 22 kW, Type 2 socket, 7'' colour display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections and permanent and transient overvoltage protection, integrated shunt trip coil, AISI 304 stainless steel.","Urban Pro S Trifase 64 A, 2X22 kW, socket tipo 2, display 7"" a colori, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem 4G USB, doppio lettore RFID, protezioni magnetotermiche differenziali e di sovratensione permanente e transitoria, bobina di sgancio integrata, inox AISI304","Urban Pro S trifásica 64 A, 2x22 kW, toma tipo 2, pantalla LCD 7'', ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, doble lector RFID, protecciones magnetotérmicas diferenciales y contra sobretensión permanente y transitoria, acero inoxidable AISI304","Urban Pro S dreiphasig 64 A, 2 × 22 kW, Typ-2-Steckdose, 7""-Farbdisplay, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet und USB-4G-Modem-Kompatibilität, doppelter RFID-Leser, integrierte RCBO-Schutzvorrichtungen sowie Schutz gegen permanente und transiente Überspannungen, integrierte Auslösespule, Edelstahl AISI 304.","Urban Pro S triphasé 64 A, 2 × 22 kW, prise Type 2, écran couleur 7"", ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet et compatibilité avec modem USB 4G, double lecteur RFID, protections RCBO intégrées ainsi que protection contre les surtensions permanentes et transitoires, acier inoxydable AISI 304.","Urban Pro S trifásico 64 A, 2x22 kW, tomada tipo 2, ecrã a cores de 7"", ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilidade com modem USB 4G, leitor RFID duplo, proteções magnetotérmicas diferenciais e contra sobretensão permanente e transitória, aço inoxidável AISI 304",,March 2026,"€ 998,97","€ 8,12","€ 107,02","€ 1.114,10","2,5%","€ 6,00","34,0%",Italy,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Active
US05IT64TCRI-SW,,AC Chargers,Urban Pro,Urban Pro S,"Urban Pro S three-phase 64 A, 2 × 22 kW, Type 2 sockets with integrated shutters, 7'' colour display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections and transient overvoltage protection, upstream thermal-magnetic protection, integrated shunt trip coil, AISI 305 stainless steel.","Urban Pro S Trifase 64 A, 2X22 kW, socket tipo 2 con shutter integrati, display 7"" a colori, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem 4G USB, doppio lettore RFID, protezioni magnetotermiche differenziali e di sovratensione transitoria, protezione magnetotermica in ingresso, bobina di sgancio integrata, inox AISI305","Urban Pro S trifásica 64 A, 2x22 kW, toma tipo 2 con obturador integrado, pantalla LCD 7'', ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, doble lector RFID, protecciones magnetotérmicas diferenciales y contra sobretensión transitoria, protección magnetotérmica de entrada, acero inoxidable AISI305","Urban Pro S dreiphasig 64 A, 2 × 22 kW, Typ-2-Steckdosen mit integrierten Shutters, 7""-Farbdisplay, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet und USB-4G-Modem-Kompatibilität, doppelter RFID-Leser, integrierte RCBO-Schutzvorrichtungen und Schutz gegen transiente Überspannungen, vorgeschalteter Leitungsschutzschalter, integrierte Auslösespule, Edelstahl AISI 305.","Urban Pro S triphasé 64 A, 2 × 22 kW, prises Type 2 avec obturateurs intégrés, écran couleur 7"", ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet et compatibilité avec modem USB 4G, double lecteur RFID, protections RCBO intégrées et protection contre les surtensions transitoires, protection magnétothermique en amont, acier inoxydable AISI 305.","Urban Pro S trifásico 64 A, 2x22 kW, tomada tipo 2 com obturador integrado, ecrã a cores de 7"", ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilidade com modem USB 4G, leitor RFID duplo, proteções magnetotérmicas diferenciais e contra sobretensão transitória, proteção magnetotérmica de entrada, aço inoxidável AISI 305",,March 2026,"€ 1.059,12","€ 8,12","€ 112,02","€ 1.179,25","2,5%","€ 6,00","34,0%",Italy,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Active
US05IT64TMRI,,AC Chargers,Urban Pro,Urban Pro S,"Urban Pro S three-phase 64 A, 2 × 22 kW, Type 2 socket, 7'' colour display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections and permanent and transient overvoltage protection, integrated shunt trip coil, MID meter, AISI 304 stainless steel.","Urban Pro S Trifase 64 A, 2X22 kW, socket tipo 2, display 7"" a colori, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem 4G USB, doppio lettore RFID, protezioni magnetotermiche differenziali e di sovratensione permanente e transitoria, bobina di sgancio integrata, misuratore MID, inox AISI304","Urban Pro S trifásica 64 A, 2x22 kW, toma tipo 2, pantalla LCD 7'', ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet y compatibilidad con módem USB 4G, doble lector RFID, protecciones magnetotérmicas diferenciales y contra sobretensión permanente y transitoria, contador MID, acero inoxidable AISI304","Urban Pro S dreiphasig 64 A, 2 × 22 kW, Typ-2-Steckdose, 7""-Farbdisplay, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet und USB-4G-Modem-Kompatibilität, doppelter RFID-Leser, integrierte RCBO-Schutzvorrichtungen sowie Schutz gegen permanente und transiente Überspannungen, integrierte Auslösespule, MID-Zähler, Edelstahl AISI 304.","Urban Pro S triphasé 64 A, 2 × 22 kW, prise Type 2, écran couleur 7"", ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet et compatibilité avec modem USB 4G, double lecteur RFID, protections RCBO intégrées ainsi que protection contre les surtensions permanentes et transitoires, compteur MID, acier inoxydable AISI 304.","Urban Pro S trifásico 64 A, 2x22 kW, tomada tipo 2, ecrã a cores de 7"", ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilidade com modem USB 4G, leitor RFID duplo, proteções magnetotérmicas diferenciais e contra sobretensão permanente e transitória, contador MID, aço inoxidável AISI 304",,March 2026,"€ 1.095,83","€ 8,12","€ 113,31","€ 1.217,26","2,5%","€ 6,00","34,0%",Italy,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Active
UT05IT64TMRI5SK,,AC Chargers,Urban Pro,Urban Pro TK,"Urban Pro T Large Trifase 64 A, 2X22 kW, cavo spiralato 5 m tipo 2, versione large, display 7"" a colori, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet e compatibilità con modem 4G USB, doppio lettore RFID, protezioni magnetotermiche differenziali e di sovratensione permanente e transitoria, bobina di sgancio integrata, misuratore MID, inox AISI304",,,,,,,TBD,#N/A,"€ 8,52",#N/A,#N/A,"2,5%","€ 6,00","36,0%",Italy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Inactive
US05FR64TCPI,,AC Chargers,Urban Pro,Urban Pro S,"Urban Pro S three-phase 64 A, 2 × 22 kW, Type 2 socket with shutter, full AISI 304 stainless steel enclosure, 7'' colour LCD display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections.","Urban Pro S trifase 64 A, 2 × 22 kW, presa Tipo 2 con shutter, corpo in acciaio inox AISI 304, display LCD a colori da 7'', ISO 15118-20 V2G ready, Bluetooth, WiFi, connettività Ethernet e compatibilità con modem USB 4G, doppio lettore RFID, protezioni magnetotermiche differenziali integrate.",,,"Urban Pro S Triphasé 64 A, 2x22 kW, prise type 2 avec shutter, boîtier en inox AISI304 complet, écran LCD couleur de 7"", compatible ISO 15118-20 V2G, connectivité Bluetooth, WiFi, Ethernet et compatibilité avec modem 4G USB, double lecteur RFID, protections magnétothermique  différentielles intégrées",,,March 2026,"€ 969,20","€ 8,12","€ 100,72","€ 1.078,03","2,5%","€ 6,00","34,0%",France,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Active
US05FR64TMPI,,AC Chargers,Urban Pro,Urban Pro S,"Urban Pro S three-phase 64 A, 2 × 22 kW, Type 2 socket with shutter, full AISI 304 stainless steel enclosure, 7'' colour LCD display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections, MID meter.","Urban Pro S trifase 64 A, 2 × 22 kW, presa Tipo 2 con shutter, corpo in acciaio inox AISI 304, display LCD a colori da 7'', ISO 15118-20 V2G ready, Bluetooth, WiFi, connettività Ethernet e compatibilità con modem USB 4G, doppio lettore RFID, protezioni magnetotermiche differenziali integrate, contatore MID.",,,"Urban Pro S Triphasé 64 A, 2x22 kW, prise type 2 avec shutter, boîtier en inox AISI304 complet, écran LCD couleur de 7"", compatible ISO 15118-20 V2G, connectivité Bluetooth, WiFi, Ethernet et compatibilité avec modem 4G USB, double lecteur RFID, protections magnétothermique  différentielles intégrées, compteur MID",,,March 2026,"€ 1.066,06","€ 8,12","€ 107,02","€ 1.181,19","2,5%","€ 6,00","34,0%",France,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Active
US05FR64TCRI,,AC Chargers,Urban Pro,Urban Pro S,"Urban Pro S three-phase 64 A, 2 × 22 kW, Type 2 socket with shutter, full AISI 304 stainless steel enclosure, 7'' colour LCD display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections and permanent and transient overvoltage protection.","Urban Pro S trifase 64 A, 2 × 22 kW, presa Tipo 2 con shutter, corpo in acciaio inox AISI 304, display LCD a colori da 7'', ISO 15118-20 V2G ready, Bluetooth, WiFi, connettività Ethernet e compatibilità con modem USB 4G, doppio lettore RFID, protezioni magnetotermiche differenziali integrate e protezioni contro le sovratensioni permanenti e transitorie.",,,"Urban Pro S Triphasé 64 A, 2x22 kW, prise type 2 avec shutter, boîtier en inox AISI304 complet, écran LCD couleur de 7"", compatible ISO 15118-20 V2G, connectivité Bluetooth, WiFi, Ethernet et compatibilité avec modem 4G USB, double lecteur RFID, protections magnétothermique  différentielles et contre surtension permanente et transitoire intégrées",,,March 2026,"€ 987,31","€ 8,12","€ 100,72","€ 1.096,15","2,5%","€ 6,00","34,0%",France,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Active
US05FR64TMRI,,AC Chargers,Urban Pro,Urban Pro S,"Urban Pro S three-phase 64 A, 2 × 22 kW, Type 2 socket with shutter, full AISI 304 stainless steel enclosure, 7'' colour LCD display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections and permanent and transient overvoltage protection, MID meter.","Urban Pro S trifase 64 A, 2 × 22 kW, presa Tipo 2 con shutter, corpo in acciaio inox AISI 304, display LCD a colori da 7'', ISO 15118-20 V2G ready, Bluetooth, WiFi, connettività Ethernet e compatibilità con modem USB 4G, doppio lettore RFID, protezioni magnetotermiche differenziali integrate e protezioni contro le sovratensioni permanenti e transitorie, contatore MID.",,,"Urban Pro S Triphasé 64 A, 2x22 kW, prise type 2 avec shutter, boîtier en inox AISI304 complet, écran LCD couleur de 7"", compatible ISO 15118-20 V2G, connectivité Bluetooth, WiFi, Ethernet et compatibilité avec modem 4G USB, double lecteur RFID, protections magnétothermique  différentielles et contre surtension permanente et transitoire intégrées, compteur MID",,,March 2026,"€ 1.084,17","€ 8,12","€ 107,02","€ 1.199,30","2,5%","€ 6,00","34,0%",France,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Active
UT05FR64TCPI5S,,AC Chargers,Urban Pro,Urban Pro T,"Urban Pro T three-phase 64 A, 2 × 22 kW, 5 m coiled Type 2 cable with shutter, full AISI 304 stainless steel enclosure, 7'' colour LCD display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections.","Urban Pro T trifase 64 A, 2 × 22 kW, cavo Tipo 2 spiralato da 5 m con shutter, corpo in acciaio inox AISI 304, display LCD a colori da 7'', ISO 15118-20 V2G ready, Bluetooth, WiFi, connettività Ethernet e compatibilità con modem USB 4G, doppio lettore RFID, protezioni magnetotermiche differenziali integrate.",,,"Urban Pro T Triphasé 64 A, 2x22 kW, câble spiralé 5 m  type 2 avec shutter, boîtier en inox AISI304 complet, écran LCD couleur de 7"", compatible ISO 15118-20 V2G, connectivité Bluetooth, WiFi, Ethernet et compatibilité avec modem 4G USB, double lecteur RFID, protections magnétothermique  différentielles intégrées",,,March 2026,"€ 1.185,90","€ 10,00","€ 100,72","€ 1.296,62","2,5%","€ 6,00","34,0%",France,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
UT05FR64TMPI5S,,AC Chargers,Urban Pro,Urban Pro T,"Urban Pro T three-phase 64 A, 2 × 22 kW, 5 m coiled Type 2 cable with shutter, full AISI 304 stainless steel enclosure, 7'' colour LCD display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections, MID meter.","Urban Pro T trifase 64 A, 2 × 22 kW, cavo Tipo 2 spiralato da 5 m con shutter, corpo in acciaio inox AISI 304, display LCD a colori da 7'', ISO 15118-20 V2G ready, Bluetooth, WiFi, connettività Ethernet e compatibilità con modem USB 4G, doppio lettore RFID, protezioni magnetotermiche differenziali integrate, contatore MID.",,,"Urban Pro T Triphasé 64 A, 2x22 kW, câble spiralé 5 m  type 2 avec shutter, boîtier en inox AISI304 complet, écran LCD couleur de 7"", compatible ISO 15118-20 V2G, connectivité Bluetooth, WiFi, Ethernet et compatibilité avec modem 4G USB, double lecteur RFID, protections magnétothermique  différentielles intégrées, compteur MID",,,March 2026,"€ 1.282,76","€ 10,00","€ 107,02","€ 1.399,78","2,5%","€ 6,00","34,0%",France,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
UT05FR64TCRI5S,,AC Chargers,Urban Pro,Urban Pro T,"Urban Pro T three-phase 64 A, 2 × 22 kW, 5 m coiled Type 2 cable with shutter, full AISI 304 stainless steel enclosure, 7'' colour LCD display, ISO 15118-20 V2G ready, Bluetooth, WiFi, Ethernet connectivity and USB 4G modem compatibility, dual RFID reader, integrated thermal-magnetic residual current protections and permanent and transient overvoltage protection.","Urban Pro T trifase 64 A, 2 × 22 kW, cavo Tipo 2 spiralato da 5 m con shutter, corpo in acciaio inox AISI 304, display LCD a colori da 7'', ISO 15118-20 V2G ready, Bluetooth, WiFi, connettività Ethernet e compatibilità con modem USB 4G, doppio lettore RFID, protezioni magnetotermiche differenziali integrate e protezioni contro le sovratensioni permanenti e transitorie.",,,"Urban Pro T Triphasé 64 A, 2x22 kW, câble spiralé 5 m  type 2 avec shutter, boîtier en inox AISI304 complet, écran LCD couleur de 7"", compatible ISO 15118-20 V2G, connectivité Bluetooth, WiFi, Ethernet et compatibilité avec modem 4G USB, double lecteur RFID, protections magnétothermique  différentielles et contre surtension permanente et transitoire intégrées",,,March 2026,"€ 1.204,02","€ 10,00","€ 100,72","€ 1.314,74","2,5%","€ 6,00","34,0%",France,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Active
